event_id,n_priced,n_distinct_price,price_first,price_last,price_lo,price_hi,abs_range,rel_range,n_changes,total_abs_variation,is_flat
rZ7HnEZ1Af-v8S,8,1,18.78,18.78,18.78,18.78,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vAN,8,1,27.14,27.14,27.14,27.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vCd,8,1,40.02,40.02,40.02,40.02,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vFK,4,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vFN,8,1,23.1,23.1,23.1,23.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vFS,4,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vFd,3,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vGS,8,1,14.38,14.38,14.38,14.38,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vGd,8,1,61.44,61.44,61.44,61.44,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vJK,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vJd,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vOK,8,1,12.3,12.3,12.3,12.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vPN,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vPS,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vQd,8,1,21.72,21.72,21.72,21.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vZS,8,1,26.93,26.93,26.93,26.93,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vaN,8,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vaS,8,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vfN,8,1,19.31,19.31,19.31,19.31,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vfS,8,1,12.19,12.19,12.19,12.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vkK,3,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vrd,8,1,27.27,27.27,27.27,27.27,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vuS,8,1,44.5,44.5,44.5,44.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-vvK,3,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-vxK,8,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-w-K,8,1,38.62,38.62,38.62,38.62,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-w-S,8,1,44.21,44.21,44.21,44.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-w3K,8,1,27.42,27.42,27.42,27.42,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-w3d,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-w4S,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-w4d,6,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-w7K,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-w7S,8,1,13.3,13.3,13.3,13.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-w8S,6,1,18.44,18.44,18.44,18.44,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wAK,8,1,49.83,49.83,49.83,49.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wAN,8,1,24.38,24.38,24.38,24.38,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wAS,4,1,31.24,31.24,31.24,31.24,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wCd,8,1,20.39,20.39,20.39,20.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wGN,8,1,46.32,46.32,46.32,46.32,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wGS,8,1,46.32,46.32,46.32,46.32,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wOS,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-wPN,8,1,12.83,12.83,12.83,12.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wQd,8,1,41.3,41.3,41.3,41.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wZK,8,1,17.77,17.77,17.77,17.77,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wZS,8,1,15.47,15.47,15.47,15.47,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-w_d,8,1,57.8,57.8,57.8,57.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-waS,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-wad,8,1,138.55,138.55,138.55,138.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wfK,8,1,34.95,34.95,34.95,34.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wjK,8,1,28.68,28.68,28.68,28.68,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-woN,8,1,24.61,24.61,24.61,24.61,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-woS,8,1,26.81,26.81,26.81,26.81,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wod,8,1,20.15,20.15,20.15,20.15,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wpd,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-wqK,8,1,27.24,27.24,27.24,27.24,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wuS,2,1,18.04,18.04,18.04,18.04,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wud,8,1,33.6,33.6,33.6,33.6,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-wxd,8,1,44.21,44.21,44.21,44.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-x3K,8,1,32.39,32.39,32.39,32.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-x4N,8,1,22.21,22.21,22.21,22.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-x4d,8,1,27.62,27.62,27.62,27.62,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-x7d,8,1,33.21,33.21,33.21,33.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xJK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-xPd,1,1,38.07,38.07,38.07,38.07,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xZK,8,1,16.79,16.79,16.79,16.79,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xZS,8,1,36.28,36.28,36.28,36.28,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xZd,5,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-xad,1,1,26.24,26.24,26.24,26.24,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xbS,8,1,26.76,26.76,26.76,26.76,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xeK,8,1,29.01,29.01,29.01,29.01,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xfK,8,1,28.27,28.27,28.27,28.27,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xqd,8,1,28.3,28.3,28.3,28.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xuS,8,1,26.24,26.24,26.24,26.24,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xud,8,1,26.24,26.24,26.24,26.24,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-xvK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-xvN,8,1,26.0,26.0,26.0,26.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y-K,8,1,27.42,27.42,27.42,27.42,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y-S,8,1,26.18,26.18,26.18,26.18,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y-d,8,1,28.6,28.6,28.6,28.6,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y1K,8,1,19.95,19.95,19.95,19.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y4N,8,1,32.41,32.41,32.41,32.41,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y7S,8,1,39.68,39.68,39.68,39.68,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y8d,8,1,45.06,45.06,45.06,45.06,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yCK,8,1,48.71,48.71,48.71,48.71,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yCd,8,1,25.18,25.18,25.18,25.18,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yJK,8,1,34.66,34.66,34.66,34.66,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yOK,8,1,31.92,31.92,31.92,31.92,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yZK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-yZd,8,1,37.86,37.86,37.86,37.86,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-y_N,8,1,32.55,32.55,32.55,32.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yaN,8,1,23.33,23.33,23.33,23.33,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ybd,8,1,33.93,33.93,33.93,33.93,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yfd,8,1,34.1,34.1,34.1,34.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ypd,8,1,34.75,34.75,34.75,34.75,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yqN,8,1,28.63,28.63,28.63,28.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yqS,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yqd,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-yrd,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yvS,8,1,52.47,52.47,52.47,52.47,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-yxd,8,1,34.62,34.62,34.62,34.62,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z-d,8,1,113.79,113.79,113.79,113.79,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z0S,8,1,28.0,28.0,28.0,28.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z1K,8,1,23.35,23.35,23.35,23.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z1d,8,1,17.45,17.45,17.45,17.45,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z4S,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-z7N,8,1,19.95,19.95,19.95,19.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z7d,7,1,25.89,25.89,25.89,25.89,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z8N,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-z8S,8,1,24.04,24.04,24.04,24.04,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zAK,8,1,22.94,22.94,22.94,22.94,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zAN,8,1,32.42,32.42,32.42,32.42,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zAd,8,1,25.22,25.22,25.22,25.22,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zFK,8,1,13.36,13.36,13.36,13.36,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zGK,8,1,13.38,13.38,13.38,13.38,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zGN,8,1,13.38,13.38,13.38,13.38,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zGS,8,1,20.22,20.22,20.22,20.22,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zPK,8,1,36.3,36.3,36.3,36.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-z_S,8,1,36.98,36.98,36.98,36.98,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zaN,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-zaS,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-zed,8,1,34.63,34.63,34.63,34.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zfS,8,1,19.03,19.03,19.03,19.03,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zjN,8,1,19.0,19.0,19.0,19.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zkK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-zoK,1,1,12.19,12.19,12.19,12.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zpK,8,1,26.18,26.18,26.18,26.18,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zuK,8,1,14.37,14.37,14.37,14.37,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zuS,8,1,24.38,24.38,24.38,24.38,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-zxd,8,1,16.96,16.96,16.96,16.96,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0--K,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0--N,8,1,37.35,37.35,37.35,37.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0--S,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0--d,8,1,20.63,20.63,20.63,20.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-0K,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-0N,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-0d,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-1K,4,1,25.98,25.98,25.98,25.98,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-4d,1,1,15.5,15.5,15.5,15.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-7K,8,1,29.95,29.95,29.95,29.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-7d,8,1,35.3,35.3,35.3,35.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-8K,8,1,32.55,32.55,32.55,32.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-AK,8,1,15.16,15.16,15.16,15.16,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-AS,8,1,29.58,29.58,29.58,29.58,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-Cd,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af0-Gd,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af0-OS,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-Od,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-PN,8,1,14.35,14.35,14.35,14.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-Pd,8,1,47.86,47.86,47.86,47.86,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-QK,8,1,20.5,20.5,20.5,20.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-Qd,8,1,8.17,8.17,8.17,8.17,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-ZK,8,1,27.63,27.63,27.63,27.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-ZS,8,1,12.59,12.59,12.59,12.59,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-Zd,8,1,21.49,21.49,21.49,21.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-_S,8,1,40.9,40.9,40.9,40.9,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-_d,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af0-bN,8,1,12.59,12.59,12.59,12.59,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-bd,8,1,32.37,32.37,32.37,32.37,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-jK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af0-jN,8,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-jd,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af0-qN,7,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-qS,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-rK,8,1,11.8,11.8,11.8,11.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-vK,8,1,10.01,10.01,10.01,10.01,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-vN,8,1,52.9,52.9,52.9,52.9,0.0,0.0,0,0.0,True
rZ7HnEZ1Af0-vd,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af0-xK,8,1,17.69,17.69,17.69,17.69,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00-K,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00-N,8,1,13.88,13.88,13.88,13.88,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00-S,8,1,19.95,19.95,19.95,19.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00-d,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af000K,8,1,27.14,27.14,27.14,27.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af000N,8,1,38.47,38.47,38.47,38.47,0.0,0.0,0,0.0,True
rZ7HnEZ1Af000S,8,1,28.43,28.43,28.43,28.43,0.0,0.0,0,0.0,True
rZ7HnEZ1Af000d,8,1,26.5,26.5,26.5,26.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af001K,8,1,21.56,21.56,21.56,21.56,0.0,0.0,0,0.0,True
rZ7HnEZ1Af004N,8,1,20.72,20.72,20.72,20.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af004S,3,1,13.25,13.25,13.25,13.25,0.0,0.0,0,0.0,True
rZ7HnEZ1Af004d,8,1,36.81,36.81,36.81,36.81,0.0,0.0,0,0.0,True
rZ7HnEZ1Af007K,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af007d,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af008K,8,1,19.55,19.55,19.55,19.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af008S,8,1,33.5,33.5,33.5,33.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00AN,3,1,27.67,27.67,27.67,27.67,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00AS,8,1,28.27,28.27,28.27,28.27,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00CK,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00FS,8,1,19.78,19.78,19.78,19.78,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00Fd,8,1,12.06,12.06,12.06,12.06,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00GK,8,1,19.55,19.55,19.55,19.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00GS,8,1,32.33,32.33,32.33,32.33,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00ON,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00OS,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00QK,8,1,17.2,17.2,17.2,17.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00ZN,8,1,40.55,40.55,40.55,40.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00ZS,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af00Zd,8,1,20.28,20.28,20.28,20.28,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00_K,8,1,10.7,10.7,10.7,10.7,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00_N,8,1,18.75,18.75,18.75,18.75,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00_d,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00aN,8,1,22.91,22.91,22.91,22.91,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00ad,4,1,15.85,15.85,15.85,15.85,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00bS,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00ed,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00fK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af00jK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af00jN,8,1,23.1,23.1,23.1,23.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00jS,8,1,29.63,29.63,29.63,29.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00jd,8,1,136.05,136.05,136.05,136.05,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00kK,8,1,116.13,116.13,116.13,116.13,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00oK,8,1,33.9,33.9,33.9,33.9,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00oN,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af00rK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af00uK,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00uN,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00uS,8,1,33.49,33.49,33.49,33.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00ud,8,1,32.33,32.33,32.33,32.33,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00vK,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00vN,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00vS,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af00xK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af00xd,8,1,21.32,21.32,21.32,21.32,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03-d,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af033K,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af033d,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af034K,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af034N,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af034S,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af034d,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af037K,8,1,22.3,22.3,22.3,22.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03CK,8,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af03Cd,8,1,44.78,44.78,44.78,44.78,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03GK,8,1,20.06,20.06,20.06,20.06,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03GS,8,1,13.14,13.14,13.14,13.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03OK,2,1,51.06,51.06,51.06,51.06,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03ON,8,1,44.21,44.21,44.21,44.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03OS,8,1,44.21,44.21,44.21,44.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03PK,8,1,20.22,20.22,20.22,20.22,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03PN,8,1,20.22,20.22,20.22,20.22,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03Pd,8,1,67.3,67.3,67.3,67.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03QK,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03Zd,8,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03_K,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03_N,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03_S,4,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03_d,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03aN,8,1,25.48,25.48,25.48,25.48,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03bK,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03bS,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03bd,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03fK,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03fN,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03fS,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03fd,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03jK,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03jN,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03jS,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03jd,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03kK,8,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03pK,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03pd,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03qK,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03qd,8,1,2.08,2.08,2.08,2.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03uK,8,1,36.1,36.1,36.1,36.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03uS,8,1,33.45,33.45,33.45,33.45,0.0,0.0,0,0.0,True
rZ7HnEZ1Af03vS,8,1,42.21,42.21,42.21,42.21,0.0,0.0,0,0.0,True
